2.457664957911561709e+06 -1.341999346232547907e+01 2.014041020358749157e-01 -1.138298069411095986e-01 -1.135841464133420936e-01 9.935283799084716483e-01 -1.555167391391200915e-01 0.000000000000000000e+00 3.200000000000000000e+01 5.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.457665031913772225e+06 -1.346389498238832338e+01 1.981231196304510944e-01 -1.084621823519242995e-01 -1.082496484043879575e-01 9.941237416037936869e-01 -1.595749770688680014e-01 0.000000000000000000e+00 3.300000000000000000e+01 6.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.457665208059847821e+06 -1.254693518328293855e+01 1.989778331266823241e-01 -9.568465371522880125e-02 -9.553871288732945777e-02 9.954257151288751215e-01 -1.692524681429322109e-01 0.000000000000000000e+00 3.400000000000000000e+01 5.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.457665282062049955e+06 -8.400776141312670475e+00 1.984594475934834956e-01 -9.031667748903740578e-02 -9.019394049671108915e-02 9.959242205598153319e-01 -1.733248578447502963e-01 1.000000000000000000e+00 3.500000000000000000e+01 6.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.457665458208206575e+06 -1.160498525914881895e+01 1.972425462250469719e-01 -7.754136777473970288e-02 -7.746368610401627164e-02 9.969951741784803811e-01 -1.830318488834263013e-01 0.000000000000000000e+00 3.600000000000000000e+01 5.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.457665532210485078e+06 -1.155103854336040570e+01 1.961705412295068340e-01 -7.217563214440740615e-02 -7.211298411442090828e-02 9.973964695757215893e-01 -1.871148604098024915e-01 0.000000000000000000e+00 3.700000000000000000e+01 7.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.457665708356926683e+06 -1.106270017552748897e+01 1.991976831575450468e-01 -5.940884498562690186e-02 -5.937390478164326912e-02 9.982358135385548392e-01 -1.968428842209233864e-01 0.000000000000000000e+00 3.800000000000000000e+01 6.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.457665782359368168e+06 -1.061215986875178352e+01 1.977614905153086688e-01 -5.404805305724730280e-02 -5.402174277668887054e-02 9.985397595025293782e-01 -2.009329382637360106e-01 0.000000000000000000e+00 3.900000000000000000e+01 7.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.457665958506297786e+06 -1.010671507720397067e+01 1.989632636615527861e-01 -4.129634914524620004e-02 -4.128461242657878449e-02 9.991474269479890813e-01 -2.106734378919908890e-01 0.000000000000000000e+00 4.000000000000000000e+01 6.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.457666208656612318e+06 -8.681807415771425340e+00 2.008706351773179299e-01 -2.321349135207089950e-02 -2.321140658067119555e-02 9.997305790084380916e-01 -2.245113171966285903e-01 0.000000000000000000e+00 4.100000000000000000e+01 7.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.457707428731186781e+06 -5.368519559500651894e+01 1.976818381513074652e-01 -1.122071666152230751e+00 -9.010010985828170726e-01 4.338168050601045600e-01 7.100482696313787923e-01 0.000000000000000000e+00 4.200000000000000000e+01 1.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.457744223473028280e+06 2.877131162993206814e+00 1.989019980494831086e-01 1.733087204392154135e-01 1.724424415076551143e-01 9.850195959303951199e-01 -4.018725574014059831e-01 0.000000000000000000e+00 4.300000000000000000e+01 2.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.457744399617223069e+06 1.932777033461252625e+00 1.991435968138936807e-01 1.612643308359356098e-01 1.605662608405059033e-01 9.870250634506191334e-01 -3.924916302416662783e-01 0.000000000000000000e+00 4.400000000000000000e+01 4.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.457744473617870826e+06 1.398162169589291404e+00 1.988847565216795565e-01 1.561732261557085000e-01 1.555391537462927076e-01 9.878297280664756208e-01 -3.885253493246734746e-01 0.000000000000000000e+00 4.500000000000000000e+01 6.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.457752653397822287e+06 -3.904075313853095963e+01 1.997300871658307941e-01 -4.443223027411489778e-01 -4.298460847250219485e-01 9.029021782267275809e-01 6.950470188466090216e-02 0.000000000000000000e+00 4.600000000000000000e+01 7.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.457752727398355957e+06 -3.925433333841944972e+01 1.969247515860036157e-01 -4.495695599848978929e-01 -4.345779053639601264e-01 9.006342455011762116e-01 7.313102600633379635e-02 0.000000000000000000e+00 4.700000000000000000e+01 7.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.457752903542057145e+06 -3.991416506954117693e+01 1.953257044606656889e-01 -4.620235904917160963e-01 -4.457604400767340991e-01 8.951522943402403509e-01 8.169095690575910174e-02 0.000000000000000000e+00 4.800000000000000000e+01 3.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.457752977543933317e+06 -4.007214988569645442e+01 1.975478559158652947e-01 -4.672405782427831999e-01 -4.504243513392725551e-01 8.928145964983970062e-01 8.525687111342729330e-02 0.000000000000000000e+00 4.900000000000000000e+01 4.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
